osm_id,highway,lanes,maxspeed,name,oneway,WKT
"9765312420","nan",,,,,"POINT (-77.0712855 -11.9376327)"
"9816258736","nan",,,,,"POINT (-77.0538434 -11.9333147)"
"9816258750","nan",,,,,"POINT (-77.0535153 -11.9335761)"
"9816258753","nan",,,,,"POINT (-77.0532525 -11.9333598)"
"9816258755","nan",,,,,"POINT (-77.0538086 -11.9329978)"
"9847483357","nan",,,,,"POINT (-77.0410557 -11.926518)"
"9906312868","nan",,,,,"POINT (-77.0631857 -11.9617903)"
"9906312872","nan",,,,,"POINT (-77.0620952 -11.9647659)"
"9906312873","nan",,,,,"POINT (-77.0620725 -11.964935)"
"9906312874","nan",,,,,"POINT (-77.0038402 -11.9107603)"
"9906312878","nan",,,,,"POINT (-77.0044211 -11.9065034)"
"9906312879","nan",,,,,"POINT (-77.0047108 -11.909936)"
"9906312880","nan",,,,,"POINT (-77.0046916 -11.9109317)"
"9906434500","nan",,,,,"POINT (-77.0113629 -11.9284168)"
"9906949596","nan",,,,,"POINT (-76.9966315 -11.9170129)"
"9906951458","nan",,,,,"POINT (-76.9975214 -11.9188476)"
"9906951468","nan",,,,,"POINT (-76.9987882 -11.9199968)"
"9906951470","nan",,,,,"POINT (-76.9981637 -11.9191784)"
"9906951473","nan",,,,,"POINT (-76.9985698 -11.9191928)"
"9906951483","nan",,,,,"POINT (-76.9991425 -11.9203072)"
"9906951553","nan",,,,,"POINT (-76.9951764 -11.9154915)"
"9906951605","nan",,,,,"POINT (-76.9974975 -11.9177625)"
"9906951606","nan",,,,,"POINT (-76.9952156 -11.9159252)"
"9906951636","nan",,,,,"POINT (-76.9961313 -11.9175236)"
"9992041945","nan",,,,,"POINT (-77.0598106 -11.9731338)"
"9992071443","nan",,,,,"POINT (-77.0620341 -11.9625119)"
"9995454792","nan",,,,,"POINT (-77.0648173 -11.930184)"
"9998879518","nan",,,,,"POINT (-76.9946364 -11.9119177)"
"9998879531","nan",,,,,"POINT (-76.9985894 -11.9120876)"
"10039464569","nan",,,,,"POINT (-77.0563217 -11.9402004)"
"10039718758","nan",,,,,"POINT (-77.0312875 -11.9468131)"
"10039718764","nan",,,,,"POINT (-77.0375976 -11.945812)"
"10039852768","nan",,,,,"POINT (-77.0578446 -11.9298733)"
"10040019795","nan",,,,,"POINT (-77.0562324 -11.940047)"
"10042746565","nan",,,,,"POINT (-77.0390888 -11.9294555)"
"10042746566","nan",,,,,"POINT (-77.0389481 -11.9292982)"
"10042746570","nan",,,,,"POINT (-77.0388788 -11.9268276)"
"10042746571","nan",,,,,"POINT (-77.0390666 -11.9269978)"
"10042746572","nan",,,,,"POINT (-77.0390799 -11.9269859)"
"10042746573","nan",,,,,"POINT (-77.0392918 -11.9271672)"
"10042746574","nan",,,,,"POINT (-77.0401136 -11.9230714)"
"10042746575","nan",,,,,"POINT (-77.0400945 -11.9229676)"
"10042746576","nan",,,,,"POINT (-77.0447473 -11.927888)"
"10042746577","nan",,,,,"POINT (-77.0451891 -11.9277102)"
"10042746578","nan",,,,,"POINT (-77.0453206 -11.9280243)"
"10042746579","nan",,,,,"POINT (-77.0450824 -11.9274552)"
"10043198633","nan",,,,,"POINT (-77.0475228 -11.9149767)"
"10054553550","nan",,,,,"POINT (-77.07155 -11.9196446)"
"10056557237","nan",,,,,"POINT (-77.045158 -11.9047816)"
"10056883627","nan",,,,,"POINT (-77.0245143 -11.9244478)"
"10056883635","nan",,,,,"POINT (-77.0258653 -11.9245725)"
"10056883638","nan",,,,,"POINT (-77.0343733 -11.9198565)"
"10056883648","nan",,,,,"POINT (-77.0301408 -11.9225151)"
"10056883654","nan",,,,,"POINT (-77.0319647 -11.9218852)"
"10056883670","nan",,,,,"POINT (-77.0308113 -11.9210034)"
"10056986229","nan",,,,,"POINT (-77.0091872 -11.9064352)"
"10056986233","nan",,,,,"POINT (-77.0071435 -11.908355)"
"10056986236","nan",,,,,"POINT (-77.0093067 -11.909616)"
"10056986239","nan",,,,,"POINT (-77.0094207 -11.9100662)"
"10056986240","nan",,,,,"POINT (-77.009186 -11.9100373)"
"10056986242","nan",,,,,"POINT (-77.0016584 -11.9122222)"
"10056986244","nan",,,,,"POINT (-77.000902 -11.9120437)"
"10057023676","nan",,,,,"POINT (-77.0100939 -11.9215021)"
"10057047729","nan",,,,,"POINT (-77.0073742 -11.916933)"
"10057047735","nan",,,,,"POINT (-77.0088413 -11.9167073)"
"10057047737","nan",,,,,"POINT (-77.0086563 -11.9166601)"
"10057047740","nan",,,,,"POINT (-77.0086123 -11.9163488)"
"10057047741","nan",,,,,"POINT (-77.0014142 -11.9137102)"
"10057047742","nan",,,,,"POINT (-77.001012 -11.9143112)"
"10057047745","nan",,,,,"POINT (-77.0017237 -11.9142773)"
"10057047746","nan",,,,,"POINT (-77.0029512 -11.91397)"
"10057047749","nan",,,,,"POINT (-77.0017411 -11.9139626)"
"10057047751","nan",,,,,"POINT (-77.0035492 -11.9127379)"
"10057050217","nan",,,,,"POINT (-77.002447 -11.9142246)"
"10057050221","nan",,,,,"POINT (-77.0017284 -11.9141893)"
"10057050222","nan",,,,,"POINT (-77.0031014 -11.9139517)"
"10057050223","nan",,,,,"POINT (-77.00322 -11.9129646)"
"10057050227","nan",,,,,"POINT (-77.0032088 -11.9137231)"
"10058791262","nan",,,,,"POINT (-77.0266433 -11.912114)"
"10059025376","nan",,,,,"POINT (-77.0603986 -11.9704172)"
"10059025377","nan",,,,,"POINT (-77.0603019 -11.9708824)"
"10059025378","nan",,,,,"POINT (-77.059563 -11.9687604)"
"10059025379","nan",,,,,"POINT (-77.0600894 -11.9693536)"
"10059331778","nan",,,,,"POINT (-77.0160833 -11.9068814)"
"10059331784","nan",,,,,"POINT (-77.017934 -11.9068866)"
"10059331788","nan",,,,,"POINT (-77.0169175 -11.9066898)"
"10059331792","nan",,,,,"POINT (-77.0151767 -11.9081595)"
"10059331793","nan",,,,,"POINT (-77.0157695 -11.9084429)"
"10059331796","nan",,,,,"POINT (-77.0158164 -11.9076057)"
"10059331799","nan",,,,,"POINT (-77.015343 -11.9074246)"
"10059331801","nan",,,,,"POINT (-77.0138249 -11.9065297)"
"10059331815","nan",,,,,"POINT (-77.0135969 -11.9066504)"
"10059338466","nan",,,,,"POINT (-77.0161986 -11.9170537)"
"10059338467","nan",,,,,"POINT (-77.0160994 -11.9168228)"
"10059383618","nan",,,,,"POINT (-77.0152974 -11.9076451)"
"10059383629","nan",,,,,"POINT (-77.0135781 -11.9068919)"
"10059383631","nan",,,,,"POINT (-77.0123255 -11.9081647)"
"10059383635","nan",,,,,"POINT (-77.0113626 -11.9078157)"
"10059383636","nan",,,,,"POINT (-77.0115182 -11.9079837)"
"10059383639","nan",,,,,"POINT (-77.0125106 -11.9083327)"
"10059383644","nan",,,,,"POINT (-77.0117971 -11.9082697)"
"10059383646","nan",,,,,"POINT (-77.0114619 -11.9084035)"
"10059383647","nan",,,,,"POINT (-77.0103862 -11.9067344)"
"10059383648","nan",,,,,"POINT (-77.0104533 -11.9060336)"
"10059383649","nan",,,,,"POINT (-77.0107967 -11.9064561)"
"10059383650","nan",,,,,"POINT (-77.0104399 -11.9062908)"
"10059383662","nan",,,,,"POINT (-77.0099034 -11.9073353)"
"10059383666","nan",,,,,"POINT (-77.0096165 -11.9091384)"
"10059383669","nan",,,,,"POINT (-77.009536 -11.908834)"
"10059383672","nan",,,,,"POINT (-77.0094809 -11.9084682)"
"10059383673","nan",,,,,"POINT (-77.0164922 -11.9092133)"
"10059383675","nan",,,,,"POINT (-77.0145692 -11.9121802)"
"10059383683","nan",,,,,"POINT (-77.0136707 -11.9115385)"
"10059383684","nan",,,,,"POINT (-77.0136505 -11.9116723)"
"10059383685","nan",,,,,"POINT (-77.0136254 -11.9118407)"
"10059383686","nan",,,,,"POINT (-77.0141065 -11.9120253)"
"10059383693","nan",,,,,"POINT (-77.012818 -11.9116234)"
"10059383694","nan",,,,,"POINT (-77.0129129 -11.9115188)"
"10059383695","nan",,,,,"POINT (-77.0127654 -11.9116815)"
"10059383700","nan",,,,,"POINT (-77.0105447 -11.9112604)"
"10059399427","nan",,,,,"POINT (-77.0155388 -11.9160171)"
"10059399429","nan",,,,,"POINT (-77.0101904 -11.9183213)"
"10059411267","nan",,,,,"POINT (-77.0072722 -11.9262967)"
"10059411274","nan",,,,,"POINT (-77.0086027 -11.9252878)"
"10059411277","nan",,,,,"POINT (-77.0092088 -11.924835)"
"10059411291","nan",,,,,"POINT (-77.0088467 -11.9288528)"
"10059411314","nan",,,,,"POINT (-77.0088065 -11.9270866)"
"10059416209","nan",,,,,"POINT (-77.0086214 -11.9253178)"
"10059416214","nan",,,,,"POINT (-77.0094797 -11.9253126)"
"10059424029","nan",,,,,"POINT (-77.0093912 -11.9260343)"
"10059436328","nan",,,,,"POINT (-77.0080259 -11.9284119)"
"10059436339","nan",,,,,"POINT (-77.0087956 -11.9292149)"
"10059436345","nan",,,,,"POINT (-77.0078175 -11.9297652)"
"10059436346","nan",,,,,"POINT (-77.0084122 -11.9296322)"
"10059436352","nan",,,,,"POINT (-77.0073017 -11.9296768)"
"10059436356","nan",,,,,"POINT (-77.0074788 -11.9294669)"
"10059436358","nan",,,,,"POINT (-77.0077738 -11.9291886)"
"10059436365","nan",,,,,"POINT (-77.0076719 -11.9283017)"
"10059444661","nan",,,,,"POINT (-77.0191585 -11.9248743)"
"10083085785","nan",,,,,"POINT (-77.0612654 -11.925933)"
"0","trunk","nan","40","Avenida Naranjal","yes","LINESTRING (-77.0597167 -11.9769393, -77.0595029 -11.9769902)"
"1","tertiary","nan","40","Indoamericana","yes","LINESTRING (-77.0595029 -11.9769902, -77.0593938 -11.9770606)"
"10","secondary","2","45","Metropolitana","yes","LINESTRING (-77.0595383 -11.9764468, -77.0595819 -11.9763016)"
"100","residential","nan","nan","Santa Angelica","nan","LINESTRING (-77.0678763 -11.9486498, -77.0684727 -11.9492235)"
"1000","secondary","2","nan","Avenida Diego Meza","yes","LINESTRING (-77.0401303 -11.9008863, -77.0400293 -11.900941)"
"1001","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0401303 -11.9008863, -77.0407067 -11.901911)"
"1002","residential","nan","nan","Los Mangos","nan","LINESTRING (-77.0472674 -11.9106356, -77.046507 -11.9110562)"
"1003","residential","nan","nan","Calle Los Melocotones","nan","LINESTRING (-77.0472674 -11.9106356, -77.0474978 -11.9110513)"
"1004","residential","nan","nan","Calle 44","nan","LINESTRING (-77.0537743 -11.9125363, -77.0528372 -11.9130495)"
"1005","residential","nan","nan","nan","nan","LINESTRING (-77.0537743 -11.9125363, -77.0541405 -11.9131847)"
"1006","residential","nan","nan","Calle Los Manzanos","nan","LINESTRING (-77.0468478 -11.9077835, -77.0464821 -11.9082414)"
"1007","residential","nan","nan","Calle La Chonta","nan","LINESTRING (-77.0468478 -11.9077835, -77.0471522 -11.9084774)"
"1008","residential","nan","nan","Calle 29","nan","LINESTRING (-77.0508526 -11.9110266, -77.0516336 -11.9124366)"
"1009","residential","nan","nan","Calle 74","nan","LINESTRING (-77.0508526 -11.9110266, -77.0513089 -11.9103195)"
"101","residential","nan","nan","Calle San Sebastian","nan","LINESTRING (-77.0678763 -11.9486498, -77.0680749 -11.9475725)"
"1010","residential","nan","nan","Los Algarrobos","nan","LINESTRING (-77.0508526 -11.9110266, -77.0503016 -11.9107019)"
"1011","residential","nan","nan","Calle 38","nan","LINESTRING (-77.0554842 -11.9133653, -77.0559106 -11.9131289)"
"1012","residential","nan","45","Avenida Los Pinos","yes","LINESTRING (-77.0554842 -11.9133653, -77.0557252 -11.9137957)"
"1013","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0503842 -11.9148973, -77.0501514 -11.9144828)"
"1014","residential","nan","nan","Alameda La Union","nan","LINESTRING (-77.0437669 -11.9192891, -77.0436925 -11.9188654)"
"1015","primary","nan","nan","nan","yes","LINESTRING (-77.0438645 -11.9075637, -77.0438236 -11.9077265)"
"1016","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0438645 -11.9075637, -77.0441198 -11.9080113)"
"1017","residential","nan","nan","Las Brisas","nan","LINESTRING (-77.0514363 -11.9178429, -77.0516812 -11.9182466)"
"1018","residential","nan","nan","nan","nan","LINESTRING (-77.0514363 -11.9178429, -77.0518903 -11.9175867)"
"1019","residential","nan","nan","Las Chirimoyas","nan","LINESTRING (-77.0484644 -11.9134488, -77.0481775 -11.9136008)"
"102","residential","nan","nan","nan","nan","LINESTRING (-77.0666272 -11.9505826, -77.0679793 -11.9507961)"
"1020","residential","nan","nan","nan","nan","LINESTRING (-77.0484644 -11.9134488, -77.049037 -11.9144427)"
"1021","residential","nan","nan","Calle 46","nan","LINESTRING (-77.0557713 -11.9152546, -77.0555274 -11.9148266)"
"1022","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0506257 -11.9153275, -77.0503842 -11.9148973)"
"1023","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0441198 -11.9080113, -77.0447946 -11.9091948)"
"1024","residential","nan","nan","Calle 23","nan","LINESTRING (-77.053329 -11.9154616, -77.0529057 -11.9156899)"
"1025","residential","nan","nan","Calle 29","nan","LINESTRING (-77.053329 -11.9154616, -77.0541094 -11.9168564)"
"1026","residential","nan","nan","San Francisco de Asis","nan","LINESTRING (-77.0470863 -11.9123387, -77.0473319 -11.9128212)"
"1027","residential","nan","nan","Fresas","nan","LINESTRING (-77.0470863 -11.9123387, -77.0466712 -11.9125567)"
"1028","residential","nan","nan","nan","nan","LINESTRING (-77.0504647 -11.9160783, -77.0501825 -11.9155671)"
"1029","residential","nan","nan","Avenida Alborada","yes","LINESTRING (-77.0507161 -11.9135155, -77.0507802 -11.9136279)"
"103","residential","nan","nan","Santa Leonor","nan","LINESTRING (-77.0666272 -11.9505826, -77.0664182 -11.951596)"
"1030","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0507161 -11.9135155, -77.0518875 -11.9128752)"
"1031","residential","nan","nan","Calle 37","nan","LINESTRING (-77.0530816 -11.9150289, -77.0516636 -11.9158011)"
"1032","residential","nan","nan","Calle 29","nan","LINESTRING (-77.0530816 -11.9150289, -77.053329 -11.9154616)"
"1033","residential","nan","nan","Pasaje Convención","nan","LINESTRING (-77.0454743 -11.9180004, -77.044631 -11.918151)"
"1034","tertiary","2","50","Sinchi Roca","yes","LINESTRING (-77.0454743 -11.9180004, -77.0453945 -11.9175564)"
"1035","residential","nan","nan","Pasaje Mariano Melgar","nan","LINESTRING (-77.0336561 -11.9094797, -77.033235 -11.9092627)"
"1036","residential","nan","nan","Avenida Federico Villa Real","nan","LINESTRING (-77.0336561 -11.9094797, -77.0337716 -11.9092822)"
"1037","residential","nan","nan","Calle 39","nan","LINESTRING (-77.0552522 -11.9132522, -77.0539346 -11.9139811)"
"1038","residential","nan","nan","Avenida Los Pinos","yes","LINESTRING (-77.0552522 -11.9132522, -77.0549682 -11.9127322)"
"1039","tertiary","nan","30","Avenida Sangarara","yes","LINESTRING (-77.0462809 -11.9224919, -77.0454469 -11.9226431)"
"104","residential","nan","nan","San Carlos","nan","LINESTRING (-77.0689714 -11.9509533, -77.0688291 -11.9519562)"
"1040","tertiary","2","50","Sinchi Roca","yes","LINESTRING (-77.0462809 -11.9224919, -77.0462247 -11.9221793)"
"1041","residential","nan","nan","Prolongación San Carlos","nan","LINESTRING (-77.0435856 -11.9058964, -77.0431164 -11.9061902)"
"1042","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.0435856 -11.9058964, -77.0439066 -11.906435)"
"1043","residential","nan","nan","Calle 55","nan","LINESTRING (-77.0496503 -11.9178338, -77.0499654 -11.9176632)"
"1044","tertiary","nan","40","Avenida Universitaria","yes","LINESTRING (-77.0496503 -11.9178338, -77.0504991 -11.9193779)"
"1045","tertiary","2","40","Avenida 3","yes","LINESTRING (-77.0508299 -11.9191974, -77.0511451 -11.9190256)"
"1046","residential","nan","nan","Flor de Upis","nan","LINESTRING (-77.0508299 -11.9191974, -77.0499654 -11.9176632)"
"1047","residential","nan","nan","Calle Los Molles","nan","LINESTRING (-77.0480407 -11.9100515, -77.0476316 -11.9102811)"
"1048","residential","nan","nan","Calle 25","nan","LINESTRING (-77.0511651 -11.9139503, -77.0517407 -11.9136325)"
"1049","residential","nan","nan","Calle 50","nan","LINESTRING (-77.0511651 -11.9139503, -77.0518547 -11.9151495)"
"105","residential","nan","nan","Santa Leonor","nan","LINESTRING (-77.0664182 -11.951596, -77.0662339 -11.9526073)"
"1050","residential","nan","nan","Jirón Ciro Alegria","nan","LINESTRING (-77.0342117 -11.9095199, -77.0344205 -11.9091792)"
"1051","residential","nan","nan","Jose Olaya","nan","LINESTRING (-77.0342117 -11.9095199, -77.0337716 -11.9092822)"
"1052","residential","nan","nan","Las Ciruelas","nan","LINESTRING (-77.0479321 -11.9108221, -77.0474978 -11.9110513)"
"1053","residential","nan","nan","Calle Los Alamos","nan","LINESTRING (-77.0479321 -11.9108221, -77.0481694 -11.911249)"
"1054","residential","nan","nan","Calle Los Melocotones","nan","LINESTRING (-77.0468207 -11.9098299, -77.0470399 -11.9102253)"
"1055","secondary","2","30","Avenida Túpac Amaru","no","LINESTRING (-77.0417092 -11.9186271, -77.0417972 -11.9190929)"
"1056","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.046507 -11.9110562, -77.0467333 -11.9114547)"
"1057","residential","nan","nan","Los Algarrobos","nan","LINESTRING (-77.0498621 -11.910949, -77.0494224 -11.9111961)"
"1058","residential","nan","nan","Las Palmeras","nan","LINESTRING (-77.0498621 -11.910949, -77.0504382 -11.9119751)"
"1059","residential","nan","nan","Calle 36","nan","LINESTRING (-77.0566821 -11.9132687, -77.0571611 -11.913005)"
"106","residential","nan","nan","San Alejandro","nan","LINESTRING (-77.0664182 -11.951596, -77.0688291 -11.9519562)"
"1060","residential","nan","nan","Calle 44","nan","LINESTRING (-77.0566821 -11.9132687, -77.0570435 -11.9141007)"
"1061","tertiary","2","40","Avenida 3","yes","LINESTRING (-77.0567839 -11.9159506, -77.0569014 -11.9158866)"
"1062","residential","nan","nan","Avenida Los Pinos","yes","LINESTRING (-77.0567839 -11.9159506, -77.0566577 -11.9157268)"
"1063","secondary","2","30","Avenida Túpac Amaru","no","LINESTRING (-77.0425147 -11.923175, -77.0425756 -11.9236368)"
"1064","tertiary","nan","30","Avenida Sangarara","yes","LINESTRING (-77.0425147 -11.923175, -77.042374 -11.9232007)"
"1065","secondary","2","35","Avenida El Retablo","yes","LINESTRING (-77.0518903 -11.9175867, -77.0517044 -11.9172481)"
"1066","residential","nan","nan","nan","nan","LINESTRING (-77.0566518 -11.9143125, -77.0562152 -11.9135259)"
"1067","residential","nan","nan","nan","nan","LINESTRING (-77.0566518 -11.9143125, -77.0570435 -11.9141007)"
"1068","residential","nan","nan","Calle 34","nan","LINESTRING (-77.0542315 -11.9155371, -77.0555274 -11.9148266)"
"1069","residential","nan","nan","Calle 48","nan","LINESTRING (-77.0542315 -11.9155371, -77.054474 -11.9159751)"
"107","residential","nan","nan","San Carlos","nan","LINESTRING (-77.0688291 -11.9519562, -77.0686857 -11.9529667)"
"1070","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0519479 -11.9129935, -77.0507802 -11.9136279)"
"1071","residential","nan","nan","Calle 29","nan","LINESTRING (-77.0519479 -11.9129935, -77.0521686 -11.9133962)"
"1072","residential","nan","nan","Los Naranjos","nan","LINESTRING (-77.0484702 -11.9127732, -77.0487646 -11.9132896)"
"1073","residential","nan","nan","Datiles","nan","LINESTRING (-77.0484702 -11.9127732, -77.047881 -11.9130869)"
"1074","residential","nan","nan","Calle San Andres","nan","LINESTRING (-77.0446885 -11.9043594, -77.044296 -11.9049615)"
"1075","residential","nan","nan","nan","nan","LINESTRING (-77.0446885 -11.9043594, -77.0443681 -11.9039518)"
"1076","residential","nan","nan","nan","nan","LINESTRING (-77.0536393 -11.9134587, -77.0539346 -11.9139811)"
"1077","residential","nan","nan","Calle 40","nan","LINESTRING (-77.0536393 -11.9134587, -77.0532068 -11.9136951)"
"1078","residential","nan","nan","Pasaje Urubamba","nan","LINESTRING (-77.0453945 -11.9175564, -77.0445524 -11.9177021)"
"1079","tertiary","2","50","Sinchi Roca","yes","LINESTRING (-77.0453945 -11.9175564, -77.0453148 -11.9171129)"
"108","residential","nan","nan","Santa Monica","nan","LINESTRING (-77.0680749 -11.9475725, -77.0672632 -11.9474253)"
"1080","primary","2","60","Avenida Universitaria","yes","LINESTRING (-77.0521727 -11.9257247, -77.0521947 -11.9258658)"
"1081","tertiary","2","50","Andres Avelino Caceres","yes","LINESTRING (-77.0521727 -11.9257247, -77.0522828 -11.9257075)"
"1082","residential","nan","nan","Calle La Chonta","nan","LINESTRING (-77.0447384 -11.9055158, -77.0450064 -11.9057878)"
"1083","residential","nan","nan","Los Cipreces","nan","LINESTRING (-77.0508759 -11.9117234, -77.0504382 -11.9119751)"
"1084","residential","nan","nan","Los Olivos","nan","LINESTRING (-77.0508759 -11.9117234, -77.0503016 -11.9107019)"
"1085","residential","nan","45","Avenida Los Pinos","yes","LINESTRING (-77.0566484 -11.9154322, -77.0567793 -11.9156672)"
"1086","trunk","2","60","Avenida Túpac Amaru","yes","LINESTRING (-77.0412126 -11.9172972, -77.0411829 -11.9171852)"
"1087","tertiary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0412126 -11.9172972, -77.0411209 -11.9173171)"
"1088","residential","nan","nan","Ciudad de Lima","nan","LINESTRING (-77.0489668 -11.9151214, -77.0487586 -11.9147482)"
"1089","residential","nan","nan","nan","nan","LINESTRING (-77.0419079 -11.9181674, -77.0419824 -11.9185774)"
"109","residential","nan","nan","Santa Monica","nan","LINESTRING (-77.0662634 -11.9472243, -77.0660335 -11.9471757)"
"1090","residential","nan","nan","Pasaje Machu Picchu","nan","LINESTRING (-77.0419079 -11.9181674, -77.041631 -11.9182145)"
"1091","residential","nan","nan","Calle 26","nan","LINESTRING (-77.052695 -11.9176231, -77.0519184 -11.9162225)"
"1092","residential","nan","nan","nan","nan","LINESTRING (-77.052695 -11.9176231, -77.0522033 -11.9178896)"
"1093","tertiary","nan","nan","Avenida B","yes","LINESTRING (-77.0569542 -11.9162555, -77.0567839 -11.9159506)"
"1094","tertiary","2","40","Avenida Sangarara","yes","LINESTRING (-77.0569542 -11.9162555, -77.0567164 -11.9163843)"
"1095","residential","nan","nan","Las Chirimoyas","nan","LINESTRING (-77.0481775 -11.9136008, -77.0478494 -11.9137747)"
"1096","residential","nan","nan","nan","nan","LINESTRING (-77.0481775 -11.9136008, -77.0487324 -11.9146103)"
"1097","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.0460157 -11.9101928, -77.04627 -11.9106396)"
"1098","residential","nan","nan","Alameda La Union","nan","LINESTRING (-77.0436925 -11.9188654, -77.0435959 -11.9183149)"
"1099","residential","nan","nan","Jirón Cusco","nan","LINESTRING (-77.0436925 -11.9188654, -77.0433772 -11.9189204)"
"11","secondary","nan","nan","Avenida Naranjal","yes","LINESTRING (-77.0595383 -11.9764468, -77.0596705 -11.9764296)"
"110","residential","nan","nan","nan","nan","LINESTRING (-77.0662634 -11.9472243, -77.0657502 -11.9498131)"
"1100","residential","nan","nan","Calle 46","nan","LINESTRING (-77.0555274 -11.9148266, -77.0552773 -11.9143877)"
"1101","residential","nan","nan","Calle Los Manzanos","nan","LINESTRING (-77.0453026 -11.9089399, -77.0447946 -11.9091948)"
"1102","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.0453026 -11.9089399, -77.0455461 -11.9093676)"
"1103","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0554584 -11.9110672, -77.0544923 -11.9115953)"
"1104","residential","nan","nan","Calle 44","nan","LINESTRING (-77.0554584 -11.9110672, -77.0556901 -11.911484)"
"1105","residential","nan","45","Avenida Los Pinos","yes","LINESTRING (-77.0564055 -11.9150096, -77.0566484 -11.9154322)"
"1106","residential","nan","nan","Calle 31","nan","LINESTRING (-77.0564055 -11.9150096, -77.0572022 -11.9145808)"
"1107","living_street","nan","nan","Pasaje Machu Picchu","nan","LINESTRING (-77.042743 -11.9180236, -77.0424751 -11.9180708)"
"1108","living_street","nan","nan","Pasaje Machu Picchu","nan","LINESTRING (-77.042743 -11.9180236, -77.042743 -11.9180236)"
"1109","secondary","2","45","Avenida Los Incas","yes","LINESTRING (-77.0493238 -11.9142848, -77.0497314 -11.9140605)"
"111","residential","nan","nan","Santa Monica","nan","LINESTRING (-77.0672632 -11.9474253, -77.0662634 -11.9472243)"
"1110","residential","nan","nan","nan","nan","LINESTRING (-77.0501825 -11.9155671, -77.0506257 -11.9153275)"
"1111","residential","nan","nan","Calle Los Huarangos","nan","LINESTRING (-77.0483728 -11.9093143, -77.0482576 -11.9093782)"
"1112","residential","nan","nan","Avenida Alborada","yes","LINESTRING (-77.0483728 -11.9093143, -77.0487679 -11.9100263)"
"1113","residential","nan","nan","Calle 23","nan","LINESTRING (-77.0529057 -11.9156899, -77.0523382 -11.915996)"
"1114","residential","nan","nan","Pasaje Anta","nan","LINESTRING (-77.0453148 -11.9171129, -77.0444754 -11.9172621)"
"1115","tertiary","2","50","Sinchi Roca","yes","LINESTRING (-77.0453148 -11.9171129, -77.0452174 -11.9165701)"
"1116","residential","nan","nan","Calle 40","nan","LINESTRING (-77.0549682 -11.9127322, -77.0545456 -11.9129632)"
"1117","residential","nan","nan","Avenida Los Pinos","yes","LINESTRING (-77.0549682 -11.9127322, -77.0546019 -11.9120829)"
"1118","residential","nan","nan","Los Algarrobos","nan","LINESTRING (-77.0503016 -11.9107019, -77.0498621 -11.910949)"
"1119","tertiary","nan","nan","Avenida B","yes","LINESTRING (-77.0570717 -11.9161917, -77.0572107 -11.9164408)"
"112","residential","nan","nan","Santa Leonor","nan","LINESTRING (-77.0672632 -11.9474253, -77.0670702 -11.9484169)"
"1120","tertiary","2","40","Avenida Sangarara","yes","LINESTRING (-77.0570717 -11.9161917, -77.0569542 -11.9162555)"
"1121","residential","nan","nan","Jirón Tacna","nan","LINESTRING (-77.0423826 -11.917589, -77.0422862 -11.9170874)"
"1122","residential","nan","nan","Ollantaytambo","nan","LINESTRING (-77.0423826 -11.917589, -77.0418215 -11.9176915)"
"1123","residential","nan","nan","Fresas","nan","LINESTRING (-77.0479694 -11.9118749, -77.0470863 -11.9123387)"
"1124","residential","nan","nan","Los Naranjos","nan","LINESTRING (-77.0479694 -11.9118749, -77.0482718 -11.9124128)"
"1125","residential","nan","nan","Calle Los Alamos","nan","LINESTRING (-77.0476316 -11.9102811, -77.0479321 -11.9108221)"
"1126","residential","nan","nan","Calle 24","nan","LINESTRING (-77.0514285 -11.9153843, -77.0518547 -11.9151495)"
"1127","residential","nan","nan","Calle 51","nan","LINESTRING (-77.0514285 -11.9153843, -77.0516636 -11.9158011)"
"1128","residential","nan","nan","Jirón Ciro Alegria","nan","LINESTRING (-77.0344205 -11.9091792, -77.0346569 -11.9087779)"
"1129","residential","nan","nan","Calle Los Frutales","nan","LINESTRING (-77.0455461 -11.9093676, -77.0457716 -11.9097639)"
"113","tertiary","2","40","San Bernardo","nan","LINESTRING (-77.0662339 -11.9526073, -77.067368 -11.9527736)"
"1130","residential","nan","nan","nan","nan","LINESTRING (-77.0465633 -11.9093655, -77.0457716 -11.9097639)"
"1131","residential","nan","nan","Calle Los Melocotones","nan","LINESTRING (-77.0465633 -11.9093655, -77.0468207 -11.9098299)"
"1132","residential","nan","nan","Calle 40","nan","LINESTRING (-77.0545456 -11.9129632, -77.0541405 -11.9131847)"
"1133","secondary","2","30","Avenida Túpac Amaru","no","LINESTRING (-77.0415414 -11.9177426, -77.041631 -11.9182145)"
